"@timestamp","user.name","source.geo.country_iso_code","event.outcome"
"Feb 1, 2020 @ 17:22:17.000",tempo,US,failure
"Feb 1, 2020 @ 17:22:13.000",password1234,DE,failure
"Feb 1, 2020 @ 17:22:11.000",password1234,DE,failure
"Feb 1, 2020 @ 17:22:10.000",root,CN,failure
"Feb 1, 2020 @ 17:22:08.000",test,NL,failure
"Feb 1, 2020 @ 17:22:07.000",root,CN,failure
"Feb 1, 2020 @ 17:22:06.000",test,NL,failure
"Feb 1, 2020 @ 17:22:05.000",root,CN,failure
"Feb 1, 2020 @ 17:22:01.000",postgres,PK,failure
"Feb 1, 2020 @ 17:21:59.000",postgres,PK,failure
"Feb 1, 2020 @ 17:21:17.000","ec2-user",CN,failure
"Feb 1, 2020 @ 17:21:14.000",tom,CN,failure
"Feb 1, 2020 @ 17:21:14.000","ec2-user",CN,failure
"Feb 1, 2020 @ 17:21:12.000",tom,CN,failure
"Feb 1, 2020 @ 17:21:02.000",mcserver,IR,failure
"Feb 1, 2020 @ 17:21:00.000",developer,NL,failure
"Feb 1, 2020 @ 17:21:00.000",mcserver,IR,failure
"Feb 1, 2020 @ 17:20:58.000",developer,NL,failure
"Feb 1, 2020 @ 17:20:50.000",root,CN,failure
"Feb 1, 2020 @ 17:20:49.000",qwerty123,FR,failure
"Feb 1, 2020 @ 17:20:47.000",cloud,FR,failure
"Feb 1, 2020 @ 17:20:47.000",uftp,ID,failure
"Feb 1, 2020 @ 17:20:47.000",qwerty123,FR,failure
"Feb 1, 2020 @ 17:20:47.000",root,CN,failure
"Feb 1, 2020 @ 17:20:46.000",uftp,ID,failure
"Feb 1, 2020 @ 17:20:46.000",git,CN,failure
"Feb 1, 2020 @ 17:20:45.000",git,CN,failure
"Feb 1, 2020 @ 17:20:45.000",cloud,FR,failure
"Feb 1, 2020 @ 17:20:45.000",root,CN,failure
"Feb 1, 2020 @ 17:20:33.000",bob,UA,failure
"Feb 1, 2020 @ 17:20:31.000",bob,UA,failure
"Feb 1, 2020 @ 17:20:31.000",123,CN,failure
"Feb 1, 2020 @ 17:20:29.000",123,CN,failure
"Feb 1, 2020 @ 17:20:04.000","webadmin@123",FR,failure
"Feb 1, 2020 @ 17:20:03.000","webadmin@123",FR,failure
"Feb 1, 2020 @ 17:19:54.000",1,MX,failure
"Feb 1, 2020 @ 17:19:52.000",1,MX,failure
"Feb 1, 2020 @ 17:19:51.000",123321,US,failure
"Feb 1, 2020 @ 17:19:49.000",123321,US,failure
"Feb 1, 2020 @ 17:19:45.000",root,CN,failure
"Feb 1, 2020 @ 17:19:38.000",root,CN,failure
"Feb 1, 2020 @ 17:19:36.000",teamspeak,IN,failure
"Feb 1, 2020 @ 17:19:35.000",root,CN,failure
"Feb 1, 2020 @ 17:19:34.000",teamspeak,IN,failure
"Feb 1, 2020 @ 17:19:32.000",root,CN,failure
"Feb 1, 2020 @ 17:19:28.000",root,CN,failure
"Feb 1, 2020 @ 17:19:25.000",d3pl0y3r,DE,failure
"Feb 1, 2020 @ 17:19:24.000",root,CN,failure
"Feb 1, 2020 @ 17:19:23.000",d3pl0y3r,DE,failure
"Feb 1, 2020 @ 17:19:22.000",root,CN,failure
"Feb 1, 2020 @ 17:19:18.000",tester,US,failure
"Feb 1, 2020 @ 17:19:16.000",tester,US,failure
"Feb 1, 2020 @ 17:19:15.000",root,CN,failure
"Feb 1, 2020 @ 17:19:14.000",guest,SG,failure
"Feb 1, 2020 @ 17:19:12.000",guest,SG,failure
"Feb 1, 2020 @ 17:19:12.000",root,CN,failure
"Feb 1, 2020 @ 17:19:09.000",root,CN,failure
"Feb 1, 2020 @ 17:19:09.000",testuser,FR,failure
"Feb 1, 2020 @ 17:19:07.000",testuser,FR,failure
"Feb 1, 2020 @ 17:19:06.000",testftp,UA,failure
"Feb 1, 2020 @ 17:19:06.000",root,CN,failure
"Feb 1, 2020 @ 17:19:04.000",testftp,UA,failure
"Feb 1, 2020 @ 17:19:03.000",ftpuser,US,failure
"Feb 1, 2020 @ 17:19:03.000",root,CN,failure
"Feb 1, 2020 @ 17:19:02.000",123321,,failure
"Feb 1, 2020 @ 17:19:02.000",ftpuser,US,failure
"Feb 1, 2020 @ 17:19:00.000",123321,,failure
"Feb 1, 2020 @ 17:18:53.000",ut2k4server,NL,failure
"Feb 1, 2020 @ 17:18:51.000",ut2k4server,NL,failure
"Feb 1, 2020 @ 17:18:15.000",admin,CN,failure
"Feb 1, 2020 @ 17:18:13.000",admin,CN,failure
"Feb 1, 2020 @ 17:17:52.000",testsite,CN,failure
"Feb 1, 2020 @ 17:17:51.000",root,CN,failure
"Feb 1, 2020 @ 17:17:49.000",testerpass,FR,failure
"Feb 1, 2020 @ 17:17:49.000",testsite,CN,failure
"Feb 1, 2020 @ 17:17:48.000",root,CN,failure
"Feb 1, 2020 @ 17:17:47.000",testerpass,FR,failure
"Feb 1, 2020 @ 17:17:45.000",root,CN,failure
"Feb 1, 2020 @ 17:17:42.000",guest3,FR,failure
"Feb 1, 2020 @ 17:17:40.000",guest3,FR,failure
"Feb 1, 2020 @ 17:17:34.000",nagios,IR,failure
"Feb 1, 2020 @ 17:17:32.000",nagios,IR,failure
"Feb 1, 2020 @ 17:17:29.000",minecraft,ID,failure
"Feb 1, 2020 @ 17:17:27.000",minecraft,ID,failure
"Feb 1, 2020 @ 17:17:23.000",test01,NL,failure
"Feb 1, 2020 @ 17:17:21.000",test01,NL,failure
"Feb 1, 2020 @ 17:17:20.000",ts3server,CN,failure
"Feb 1, 2020 @ 17:17:18.000",ts3server,CN,failure
"Feb 1, 2020 @ 17:17:03.000",tempuser,FR,failure
"Feb 1, 2020 @ 17:17:01.000",tempuser,FR,failure
"Feb 1, 2020 @ 17:16:57.000",test,US,failure
"Feb 1, 2020 @ 17:16:55.000",test,US,failure
"Feb 1, 2020 @ 17:16:45.000",mpiuser,CN,failure
"Feb 1, 2020 @ 17:16:43.000",mpiuser,CN,failure
"Feb 1, 2020 @ 17:16:35.000","1qaz@WSX",MX,failure
"Feb 1, 2020 @ 17:16:34.000",1234567,DE,failure
"Feb 1, 2020 @ 17:16:33.000","1qaz@WSX",MX,failure
"Feb 1, 2020 @ 17:16:32.000",1234567,DE,failure
"Feb 1, 2020 @ 17:16:30.000",ftptest,GB,failure
"Feb 1, 2020 @ 17:16:28.000",ftptest,GB,failure
"Feb 1, 2020 @ 17:16:14.000",sftpuser,US,failure
"Feb 1, 2020 @ 17:16:12.000",sftpuser,US,failure
"Feb 1, 2020 @ 17:16:10.000",teamspeak3,IN,failure
"Feb 1, 2020 @ 17:16:07.000",teamspeak3,IN,failure
"Feb 1, 2020 @ 17:16:01.000","www-data",SG,failure
"Feb 1, 2020 @ 17:15:46.000",hduser,FR,failure
"Feb 1, 2020 @ 17:15:44.000",hduser,FR,failure
"Feb 1, 2020 @ 17:15:42.000",botsinus,,failure
"Feb 1, 2020 @ 17:15:40.000",botsinus,,failure
"Feb 1, 2020 @ 17:15:34.000",rtest,NL,failure
"Feb 1, 2020 @ 17:15:32.000",rtest,NL,failure
"Feb 1, 2020 @ 17:15:08.000",hadoop,CN,failure
"Feb 1, 2020 @ 17:15:06.000",hadoop,CN,failure
"Feb 1, 2020 @ 17:14:50.000",user,US,failure
"Feb 1, 2020 @ 17:14:48.000",user,US,failure

